date,tmean,tmin,tmax,n_stations,stations
2023-07-20,24.9,20.6,29.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-21,26.3,21.47,31.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-22,23.19,21.02,25.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-23,23.4,22.63,24.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-24,24.85,22.73,26.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-25,24.4,22.8,26.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-26,25.49,21.75,29.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-27,26.23,21.43,31.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-28,27.11,22.72,31.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-29,27.75,23.35,32.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-30,27.43,23.5,31.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-31,26.07,22.42,29.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-01,27.46,23.32,31.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-02,27.63,23.37,31.9,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-03,27.1,22.4,31.8,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-04,27.82,23.55,32.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-05,28.11,24.05,32.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-06,28.27,23.57,32.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-07,28.86,24.63,33.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-08,27.74,23.2,32.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-09,24.9,23.78,26.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-10,20.15,20.67,19.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-11,24.1,20.67,27.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-12,23.8,21.55,26.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-13,25.39,21.57,29.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-14,26.14,22.07,30.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-15,26.26,22.33,30.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-16,26.19,22.73,29.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-17,25.11,21.97,28.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-18,26.42,22.25,30.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-19,26.24,22.37,30.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-20,26.82,22.63,31.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-21,26.12,22.47,29.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-22,26.42,22.42,30.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-23,26.53,23.05,30.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-24,24.08,22.85,25.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-25,24.98,21.78,28.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-26,24.07,19.78,28.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-27,23.98,19.82,28.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-28,23.55,21.45,25.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-29,24.02,22.95,25.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-30,20.03,19.08,20.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-08-31,21.21,18.53,23.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-01,22.02,17.18,26.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-02,22.53,16.9,28.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-03,24.3,20.55,28.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-04,25.71,22.6,28.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-05,24.57,21.02,28.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-06,24.18,19.72,28.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-07,22.32,17.3,27.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-08,21.53,16.02,27.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-09,22.59,17.05,28.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-10,23.38,18.0,28.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-11,23.68,19.12,28.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-12,23.36,19.17,27.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-13,20.31,20.57,20.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-14,20.33,18.58,22.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-15,20.33,19.4,21.27,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-16,22.03,20.47,23.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-17,23.15,20.47,25.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-18,23.78,20.33,27.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-19,22.08,19.35,24.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-20,19.45,19.4,19.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-21,17.93,16.88,18.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-22,18.61,15.03,22.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-23,17.79,13.42,22.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-24,18.31,14.6,22.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-25,19.93,16.08,23.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-26,18.59,18.03,19.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-27,20.39,18.97,21.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-28,21.1,18.22,23.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-29,19.25,16.52,21.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-09-30,16.87,13.2,20.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-01,16.42,12.65,20.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-02,15.14,10.07,20.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-03,14.77,11.75,17.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-04,15.88,10.7,21.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-05,12.94,9.33,16.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-06,12.68,7.32,18.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-07,13.77,9.75,17.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-08,15.97,13.35,18.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-09,15.71,12.1,19.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-10,15.38,10.9,19.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-11,15.75,11.13,20.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-12,15.13,9.82,20.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-13,15.66,11.7,19.62,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-14,14.91,10.58,19.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-15,13.97,10.27,17.68,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-16,14.84,12.17,17.52,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-17,11.8,6.23,17.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-18,13.99,7.63,20.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-19,13.58,11.07,16.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-20,10.71,8.6,12.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-21,8.92,3.55,14.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-22,10.12,4.97,15.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-23,13.56,9.48,17.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-24,13.03,8.73,17.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-25,14.75,9.92,19.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-26,16.11,12.02,20.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-27,13.43,10.92,15.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-28,12.85,8.4,17.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-29,13.27,7.8,18.73,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-30,13.47,8.07,18.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-10-31,15.05,9.98,20.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-01,16.27,11.13,21.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-02,19.1,14.0,24.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-03,18.15,13.65,22.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-04,17.43,16.02,18.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-05,18.27,15.07,21.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-06,16.61,17.7,15.52,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-07,7.41,5.28,9.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-08,8.17,0.57,15.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-09,11.04,5.77,16.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-10,5.38,4.03,6.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-11,0.26,-3.08,3.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-12,0.06,-3.35,3.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-13,1.03,-3.8,5.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-14,4.49,0.2,8.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-15,6.08,1.63,10.52,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-16,3.73,2.62,4.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-17,1.15,0.68,1.62,5,"가덕산,금단산,노성산,삼승산,염동산"
2023-11-18,-1.07,-5.52,3.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-19,5.78,0.77,10.8,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-20,5.29,0.72,9.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-21,6.98,1.02,12.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-22,8.12,3.18,13.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-23,12.87,10.52,15.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-24,-0.06,-1.58,1.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-25,-2.88,-7.85,2.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-26,2.23,-2.63,7.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-27,5.27,3.05,7.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-28,2.31,0.83,3.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-29,0.28,-3.07,3.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-11-30,-4.65,-7.57,-1.73,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-01,-3.73,-7.43,-0.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-02,0.03,-4.88,4.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-03,0.78,-2.53,4.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-04,1.43,-3.55,6.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-05,4.15,-0.95,9.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-06,5.61,1.18,10.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-07,4.62,0.65,8.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-08,9.37,3.2,15.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-09,13.33,9.12,17.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-10,12.58,8.9,16.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-11,10.33,10.55,10.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-12,6.68,5.32,8.04,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-13,7.43,4.57,10.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-14,7.19,6.83,7.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-15,9.56,8.58,10.54,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-16,-2.24,-0.12,-4.36,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-17,-10.79,-13.28,-8.3,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-18,-8.44,-12.86,-4.02,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-19,-4.96,-8.66,-1.26,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-20,-6.3,-5.72,-6.88,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-21,-11.79,-14.6,-8.98,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-22,-11.83,-15.42,-8.24,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-23,-7.95,-13.16,-2.74,5,"금단산,노성산,삼승산,시루산,염동산"
2023-12-24,-3.04,-5.67,-0.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-25,-1.92,-3.97,0.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-26,1.15,-1.67,3.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-27,2.77,-0.87,6.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-28,0.72,-2.03,3.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-29,0.57,-2.48,3.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-30,-0.48,-3.05,2.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-12-31,1.71,1.95,1.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-01,2.41,-1.52,6.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-02,2.69,1.55,3.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-03,0.78,-0.73,2.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-04,-0.38,-4.12,3.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-05,3.94,1.07,6.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-06,0.36,-2.22,2.93,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-07,-3.31,-4.2,-2.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-08,-5.98,-10.7,-1.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-09,-1.27,-4.9,2.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-10,-1.61,-2.65,-0.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-11,-1.81,-4.67,1.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-12,2.97,1.08,4.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-13,-0.45,-4.13,3.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-14,1.67,-3.43,6.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-15,-3.44,-6.5,-0.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-16,-2.12,-7.87,3.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-17,1.21,-1.08,3.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-18,4.1,3.95,4.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-19,3.48,2.7,4.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-20,2.34,2.5,2.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-21,2.84,0.27,5.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-22,-6.54,-5.57,-7.52,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-23,-12.14,-14.58,-9.7,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-24,-10.1,-13.5,-6.7,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-25,-6.78,-11.38,-2.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-26,-3.52,-7.47,0.43,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-27,-0.53,-3.45,2.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-28,-1.99,-4.97,0.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-29,-2.09,-6.08,1.9,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-30,0.83,-5.52,7.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-01-31,5.57,1.13,10.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-01,2.95,0.93,4.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-02,3.83,0.02,7.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-03,3.27,0.45,6.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-04,3.8,1.03,6.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-05,3.1,2.07,4.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-06,-0.08,-1.18,1.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-07,-1.35,-2.92,0.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-08,-1.13,-5.23,2.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-09,-0.22,-4.33,3.9,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-10,0.35,-3.3,4.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-11,-0.69,-4.05,2.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-12,2.69,-3.37,8.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-13,7.74,1.45,14.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-14,12.53,9.17,15.9,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-15,5.46,10.43,0.48,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-16,1.99,-2.47,6.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-17,4.87,-1.75,11.48,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-18,6.07,2.52,9.62,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-19,11.38,10.87,11.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-20,3.31,2.7,3.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-21,1.97,2.05,1.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-22,-0.3,-0.83,0.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-23,0.61,-1.58,2.8,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-24,0.53,-1.65,2.7,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-25,0.67,-1.0,2.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-26,2.5,-0.97,5.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-27,2.53,-1.13,6.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-28,4.32,-0.43,9.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-02-29,2.87,2.32,3.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-01,-3.62,-4.8,-2.43,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-02,-4.29,-10.38,1.8,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-03,3.73,-0.02,7.48,5,"금단산,노성산,삼승산,시루산,염동산"
2024-03-04,6.23,1.84,10.62,5,"금단산,노성산,삼승산,시루산,염동산"
2024-03-05,3.52,2.72,4.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-06,4.97,1.42,8.52,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-07,3.7,1.33,6.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-08,1.95,-1.57,5.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-09,0.77,-4.77,6.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-10,2.93,-3.72,9.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-11,4.62,0.12,9.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-12,4.22,2.47,5.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-13,5.24,-0.63,11.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-14,6.88,0.08,13.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-15,8.63,1.22,16.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-16,10.8,3.15,18.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-17,9.25,7.73,10.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-18,6.05,-0.95,13.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-19,6.23,3.1,9.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-20,3.42,-0.17,7.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-21,3.18,-3.23,9.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-22,7.9,1.32,14.48,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-23,14.53,10.1,18.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-24,12.44,9.05,15.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-25,7.55,6.3,8.8,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-26,5.58,3.2,7.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-27,8.48,1.6,15.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-28,7.52,7.4,7.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-29,7.71,3.42,12.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-30,7.86,1.57,14.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-03-31,9.35,1.85,16.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2024-04-01,11.71,4.4,19.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
